horizon_step,mse,rmse,mae,r2
1,10.362765312194824,3.219124929572449,2.069321632385254,0.9715912342071533
2,22.000057220458984,4.690421859540886,3.013054370880127,0.9397161602973938
3,34.5131721496582,5.874791243070532,3.838869571685791,0.9054774641990662
