horizon_step,mse,rmse,mae,r2
1,16.57984161376953,4.071835165348609,2.7088184356689453,0.9831820130348206
2,28.635086059570312,5.351176137969139,3.575390577316284,0.9709503650665283
3,41.573360443115234,6.4477407239369695,4.374794960021973,0.9578195810317993
