horizon_step,mse,rmse,mae,r2
1,8.774468421936035,2.962172922355485,1.983959674835205,0.97999507188797
2,14.638672828674316,3.8260518591198314,2.506484031677246,0.9666252136230469
3,21.03226661682129,4.586094920171331,2.9340291023254395,0.952048122882843
4,28.15013313293457,5.305669904256631,3.315321922302246,0.9358192682266235
5,35.016876220703125,5.91750591218151,3.71299409866333,0.9201624989509583
