horizon_step,mse,rmse,mae,r2
1,94.13566589355469,9.702353626494691,6.809244155883789,0.9709692001342773
2,230.11129760742188,15.169419817759078,10.71761417388916,0.9290351867675781
3,385.62640380859375,19.63737262997761,14.043703079223633,0.8810753226280212
4,552.8082885742188,23.51187547972766,16.922643661499023,0.8295174837112427
5,719.9585571289062,26.832043476576775,19.41675567626953,0.7779694199562073
6,876.4121704101562,29.604259328855978,21.52667236328125,0.7297201156616211
