horizon_step,mse,rmse,mae,r2
1,2.382117986679077,1.5434111528296914,1.085364818572998,0.959784209728241
2,5.005655288696289,2.237332181124718,1.589033603668213,0.9154912233352661
3,7.979441165924072,2.8247904640741184,2.0254030227661133,0.8652857542037964
4,10.876370429992676,3.2979342670818466,2.3650455474853516,0.8163793087005615
