horizon_step,mse,rmse,mae,r2
1,14.903626441955566,3.8605215246072087,2.728733777999878,0.9590883255004883
2,29.99394416809082,5.476672727860486,3.8696882724761963,0.9177000522613525
3,46.5485725402832,6.822651430366585,4.863612174987793,0.8723337650299072
4,64.01213836669922,8.000758611950445,5.764184474945068,0.824535608291626
5,81.34842681884766,9.019336273742523,6.533750534057617,0.7771172523498535
6,98.21227264404297,9.910210524708493,7.233942985534668,0.7310531139373779
