horizon_step,mse,rmse,mae,r2
1,85.5427474975586,9.24893223553717,5.977914333343506,0.9736204147338867
2,182.31675720214844,13.50247226259504,8.405308723449707,0.943777322769165
3,291.1592102050781,17.063388004879865,10.569823265075684,0.9102126359939575
4,413.2247009277344,20.327929086056315,12.709478378295898,0.8725701570510864
5,535.3358154296875,23.137325157193246,14.644671440124512,0.8349136710166931
