horizon_step,mse,rmse,mae,r2
1,2.2992238998413086,1.5163191945765604,0.9895341992378235,0.9611802101135254
2,3.9679551124572754,1.9919726686019754,1.333314061164856,0.9330045580863953
3,5.522996425628662,2.3501056201006505,1.5689153671264648,0.9067493081092834
