horizon_step,mse,rmse,mae,r2
1,17.431167602539062,4.175064981834303,2.4958348274230957,0.9521888494491577
2,38.21648025512695,6.181947933712071,3.6637840270996094,0.8952363729476929
3,59.25166320800781,7.697510195381868,4.585160255432129,0.8376467227935791
4,77.5457534790039,8.80600667039288,5.2921366691589355,0.787630558013916
