horizon_step,mse,rmse,mae,r2
1,5.016519546508789,2.2397588143612226,1.4336308240890503,0.9153093099594116
2,11.717672348022461,3.4231085796425536,2.245988368988037,0.8021745085716248
3,16.6274471282959,4.077676682658386,2.712376832962036,0.7192843556404114
4,18.741344451904297,4.329127446946359,2.935999631881714,0.6835986375808716
