horizon_step,mse,rmse,mae,r2
1,11.53213119506836,3.3958991732777286,2.08361554145813,0.9683855175971985
2,21.2556095123291,4.610380625537235,2.805912494659424,0.9417560696601868
3,31.568506240844727,5.6185857865520505,3.469475269317627,0.9135420918464661
