horizon_step,mse,rmse,mae,r2
1,3.5590660572052,1.8865487158314254,1.1964154243469238,0.9399244785308838
2,6.356452465057373,2.5212005999240468,1.6214799880981445,0.8927041292190552
3,10.166322708129883,3.188467140826432,2.0499424934387207,0.8283953666687012
4,14.68506145477295,3.832109269680726,2.4401261806488037,0.7521211504936218
5,18.774995803833008,4.333012324449702,2.7484774589538574,0.6830837726593018
6,21.975479125976562,4.687801097100491,2.9645721912384033,0.6290618181228638
