horizon_step,mse,rmse,mae,r2
1,81.08676147460938,9.004818791880789,6.066923141479492,0.9749957323074341
2,209.01402282714844,14.457317276284298,9.739423751831055,0.9355474710464478
3,353.7174377441406,18.80737721597939,12.831372261047363,0.8909261226654053
4,506.79229736328125,22.512047826958817,15.575553894042969,0.8437232375144958
