horizon_step,mse,rmse,mae,r2
1,105.65642547607422,10.278931144631441,7.073667049407959,0.9674193263053894
2,202.7437286376953,14.238810646879722,9.35593318939209,0.9374810457229614
3,309.8177185058594,17.601639653903252,11.26809024810791,0.9044632315635681
4,424.89794921875,20.613052884489235,13.225371360778809,0.8689765334129333
