horizon_step,mse,rmse,mae,r2
1,5.139101028442383,2.266958541403522,1.456658959388733,0.9882828593254089
2,12.540386199951172,3.5412407712482885,2.179058313369751,0.9714076519012451
3,21.404008865356445,4.626446678105827,2.8246402740478516,0.9511978030204773
