horizon_step,mse,rmse,mae,r2
1,3.6449837684631348,1.909184058299025,1.1245919466018677,0.938468873500824
2,6.071402072906494,2.4640215244405828,1.4772720336914062,0.8975076675415039
3,8.848926544189453,2.97471453154575,1.8066432476043701,0.8506194353103638
4,11.451498031616211,3.384006210339486,2.0776000022888184,0.8066858649253845
5,14.46922779083252,3.8038438178811336,2.346402406692505,0.7557434439659119
