site_name,model_name,lookback,look_forward,batch_size,learning_rate,hidden_size,num_layers,epochs,dropout,checkpoint_selection,mse,rmse,mae,r2,train_time,site_id
Wind farm site 1 (Nominal capacity-99MW),LR,96,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.034456253051758,4.362849556545785,2.6197338104248047,0.9709193706512451,11.364319801330566,1
Wind farm site 2 (Nominal capacity-200MW),LR,96,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,69.38151550292969,8.329556741083506,5.129602909088135,0.9786316156387329,11.474750518798828,2
Wind farm site 3 (Nominal capacity-99MW),LR,96,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.393478393554688,3.064878202075033,1.9355051517486572,0.9742090106010437,24.8694007396698,3
Wind farm site 4 (Nominal capacity-66MW),LR,96,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.738953590393066,2.1769137765178175,1.4272809028625488,0.9891844987869263,10.79147720336914,4
Wind farm site 5 (Nominal capacity-36MW),LR,96,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0309447050094604,1.0153544725904646,0.6284958720207214,0.9826005697250366,9.077057123184204,5
Wind farm site 6 (Nominal capacity-96MW),LR,96,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.122447967529297,3.3350334282476535,2.336721658706665,0.9886347651481628,12.014490604400635,6
