horizon_step,mse,rmse,mae,r2
1,14.313400268554688,3.7833054685756857,2.5356204509735107,0.9854810237884521
2,26.958616256713867,5.192168743089334,3.4163930416107178,0.9726511240005493
3,40.07391357421875,6.330396004533899,4.075157642364502,0.9593409299850464
