horizon_step,mse,rmse,mae,r2
1,27.089834213256836,5.204789545529851,3.5063579082489014,0.9725253582000732
2,47.45838928222656,6.889004955886341,4.595747470855713,0.9518614411354065
3,65.91525268554688,8.11882089256481,5.3282551765441895,0.9331313967704773
4,82.14156341552734,9.063198299470631,5.879659652709961,0.9166606664657593
5,96.22697448730469,9.809534876195949,6.384592533111572,0.9023603200912476
