horizon_step,mse,rmse,mae,r2
1,102.3909683227539,10.118842242211008,6.279968738555908,0.9684247970581055
2,257.75177001953125,16.05464948292336,9.813835144042969,0.9205147624015808
3,419.526611328125,20.482348774691953,12.71534538269043,0.8706268072128296
4,572.48388671875,23.926635507708767,15.088077545166016,0.8234579563140869
5,703.5471801757812,26.52446380562256,17.07538604736328,0.7830408215522766
