horizon_step,mse,rmse,mae,r2
1,97.2022705078125,9.85912118334147,6.358687400817871,0.9700234532356262
2,201.1693572998047,14.183418392609191,8.804598808288574,0.937960684299469
3,318.4578857421875,17.845388360643415,11.016849517822266,0.901789665222168
4,449.1252746582031,21.192575932580805,13.174633979797363,0.8614926338195801
5,579.8624877929688,24.080334046540315,15.252573013305664,0.821174144744873
6,708.3268432617188,26.614410443624685,17.058576583862305,0.7815566062927246
