horizon_step,mse,rmse,mae,r2
1,8.0462064743042,2.8365835919824747,1.965672492980957,0.9816554188728333
2,16.058568954467773,4.007314431694595,2.6892733573913574,0.9633879661560059
3,24.836292266845703,4.983602338353824,3.3131918907165527,0.9433752298355103
4,35.2024040222168,5.933161385148461,3.9352800846099854,0.9197404980659485
5,45.68973159790039,6.75941799254199,4.484743118286133,0.8958287239074707
