horizon_step,mse,rmse,mae,r2
1,22.65909767150879,4.760157315836189,2.832230806350708,0.9653869271278381
2,59.97159194946289,7.74413274353319,4.501913547515869,0.9083887934684753
3,96.78063201904297,9.837714776259931,5.753587245941162,0.8521546125411987
