horizon_step,mse,rmse,mae,r2
1,8.453239440917969,2.9074455181340833,1.835044026374817,0.9807270765304565
2,14.430428504943848,3.798740383988336,2.330077648162842,0.9670992493629456
3,21.02152442932129,4.5849236012524015,2.759809732437134,0.9520713090896606
4,26.827619552612305,5.179538546300462,3.1190078258514404,0.9388327598571777
