horizon_step,mse,rmse,mae,r2
1,20.81820297241211,4.562696896837671,3.0910556316375732,0.9788843989372253
2,38.29821014404297,6.188554770222444,4.06809663772583,0.9611499309539795
3,54.7791633605957,7.401294708400396,4.805927753448486,0.9444248676300049
4,69.54414367675781,8.339313141785588,5.415105819702148,0.9294369220733643
