horizon_step,mse,rmse,mae,r2
1,25.03077507019043,5.003076560496594,3.46345853805542,0.961772084236145
2,64.17395782470703,8.010864986049073,5.438354015350342,0.9019879102706909
3,103.02642059326172,10.150193130835577,6.939742088317871,0.8426459431648254
4,136.8528289794922,11.69841138700004,8.07741928100586,0.7909777760505676
5,166.34080505371094,12.897317746481667,8.934618949890137,0.7459304928779602
6,192.2121124267578,13.864058295706846,9.654149055480957,0.7063994407653809
