horizon_step,mse,rmse,mae,r2
1,26.20223045349121,5.118811429764844,3.0862531661987305,0.9280727505683899
2,53.95304489135742,7.345273643054928,4.460987091064453,0.8519589900970459
3,79.63217163085938,8.923685989032748,5.550981044769287,0.7815971374511719
4,101.18159484863281,10.058906245145781,6.31453275680542,0.7226499915122986
5,116.83736419677734,10.809133369367654,6.852575302124023,0.6798827648162842
6,128.28829956054688,11.3264424935876,7.290982723236084,0.6486921310424805
