horizon_step,mse,rmse,mae,r2
1,5.968160152435303,2.4429818158216614,1.5671621561050415,0.8992599844932556
2,12.039281845092773,3.4697668286345658,2.2845263481140137,0.7967788577079773
3,17.366605758666992,4.167325972211316,2.8079183101654053,0.7068566083908081
4,20.92975616455078,4.574905044320678,3.132291555404663,0.6467127799987793
5,22.844497680664062,4.779591790170376,3.3022587299346924,0.6143918037414551
6,23.879453659057617,4.88666078821291,3.3889529705047607,0.5969234108924866
