horizon_step,mse,rmse,mae,r2
1,23.943811416625977,4.893241401834368,3.3111724853515625,0.9634289145469666
2,63.10641098022461,7.943954366700794,5.335850238800049,0.903611958026886
3,100.77702331542969,10.038775986913429,6.8446736335754395,0.8460730314254761
4,133.96510314941406,11.574329490273467,7.9876017570495605,0.7953745126724243
5,163.49774169921875,12.786623545690972,8.87861156463623,0.7502518892288208
