horizon_step,mse,rmse,mae,r2
1,5.719169616699219,2.3914785419692186,1.5275870561599731,0.9869602918624878
2,10.931925773620605,3.306346287614261,2.039449691772461,0.9750750064849854
3,16.954505920410156,4.117584962136198,2.4742417335510254,0.9613429307937622
