horizon_step,mse,rmse,mae,r2
1,17.74551773071289,4.212542905504096,2.6405463218688965,0.9512870907783508
2,32.04188537597656,5.660555217995542,3.516636371612549,0.912080705165863
3,47.2174072265625,6.871492358037117,4.307488918304443,0.8704993724822998
4,62.395633697509766,7.89909068801655,5.044322490692139,0.8289666175842285
5,77.50460815429688,8.80367015251576,5.69890832901001,0.7876487374305725
6,93.13854217529297,9.65083116499781,6.346582412719727,0.744947075843811
